Sample	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	W1	W2	W3	W4
Microtrichales	0.0522642727580163	0.0905318747642399	0.150028383748276	0.0114096639853956	0.240456868049293	0.21394481320972	0.1792	0.240243184938223	0.213371266002845	0.113250283125708	0.277559886562481	0.0943523385901064	0.142207053469852	0.097648303360729	0.233915122227077	0.0809978940547544	0.349673861878824	0.182126082372112	0.158961198146091	0.191346869352609	0.0381415961349848	0.153258086617864	0.151201655260226	0.0263105965927777	0.0210291674552604	0.0369843527738263	0.0354421407052986	0.193716040633121	0.0221434898139947	0.456555856755599	0.0390500195250096	0.713903266107441	0.989590026988818	0.537135278514588	0.721982758620689
Cellvibrionales	0	0.00377216144850999	0.00405482118238585	0	0.00429387264373738	0	0	0	0	0.00314584119793632	0.0150847764436131	0	0	0	0	0.00404989470273772	0.00672449734382354	0	0	0.0106303816307005	0	0	0	0	0	0	0	0	0	0	0	1.08424058540068	0.886775478730239	0.89522546419098	0.721982758620689
Leptospirales	0	0	0	0	0	0	0.00639999999999999	0	0	0	0.0331865081759488	0.0269578110257447	0.0040630586705672	0.0366181137602734	0.0102819833945968	0.00809978940547545	0	0	0	0	0.0726506593047331	0.0144242905052107	0.00795798185580136	0.0131552982963888	0.0441612516560468	0.0654338549075391	0.0059070234508831	0	0.00738116327133156	0	0.0355000177500089	0.00446189541317151	0.0128518185323223	0.026525198938992	0.0269396551724137
Cyanobacteria_unclassified	1.15903710763366	0.524330441342889	0.0446030330062444	0.0627531519196759	0.150285542530808	0.356574688682867	0.1856	0.0539321435575603	0	0	0	0	0	0	0	0	0	0	0	0	0.0236114642740382	0.198333994446648	0.206907528250835	0.611721370782082	0.338569596029692	0.281650071123755	0.242187961486207	0.259862981337113	0.114408030705639	0.0820373805107718	0.0674500337250168	0.0133856862395145	0.0128518185323223	0.00663129973474801	0.00538793103448275
Spirochaetales	0	0	0	0	0	0	0.00639999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0.013262599469496	0.00538793103448275
Deinococcales	0.00307436898576567	0.00377216144850999	0.243289270943151	0.0228193279707912	0.128816179312121	0.098743759942948	0.351999999999999	0.294175328495783	0.204480796586059	0.110104441927771	0.162915585591021	0.269578110257447	0.117828701446449	0.0244120758401822	0.0411279335783872	0.129596630487607	0.487526057427207	0.194906860082436	0.0861837821273986	0.0584670989688529	0.296051436666787	0.232591684396523	0.230781473818239	0.0789317897783331	0.0105145837276302	0.0142247510668563	0.0177210703526493	0.023623907394283	0.0147623265426631	0.128406334712512	0.00710000355000176	0	0.0128518185323223	0	0.0107758620689655
Anaerolineae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257036370646446	0.00663129973474801	0.0161637931034483
Competibacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudonocardiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634303	0.0128518185323223	0	0
Omnitrophicaeota_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025704958486492	0	0.00336224867191177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96269855434588	2.78884462151394	2.93103448275862	2.26831896551723
Eurycoccales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198949546395034	0.171018877853055	0.0609845856202552	0.0256045519203413	0.0649772579597141	0.20789038506969	0.143932683790965	0.185475816806962	0.0390500195250097	0	0	0	0
Gemmatimonadales	0	0.01131648434553	0.0121644635471575	0	0.00429387264373738	0.0164572933238246	0.0127999999999999	0.024514610707982	0.100758653390232	0.0723543475525354	0.57623846014602	0.343712090578244	0.211279050869494	0.0895109447473349	0.149088759221654	0.174145472217722	0.383296348597941	0.322714637185673	0.00191519515838663	0.388008929520568	0.00181626648261832	0.0721214525260538	0.0477478911348082	0.0394658948891666	0.0168233339642083	0.0142247510668563	0.0059070234508831	0.0141743444365698	0	0.0285347410472249	0.00355000177500088	0.0446189541317151	0.0514072741292892	0.03315649867374	0.043103448275862
Oceanospirillales	0.0215205829003597	0.00377216144850999	0	0	0	0	0	0	0	0	0.00905086586616786	0	0	0.00406867930669704	0	0	0	0.00319519442758091	0	0	0	0	0	0	0.00210291674552604	0	0	0	0	0	0	0.365875423880063	0.385554555969669	0.417771883289124	0.264008620689654
Methylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0	0	0.00538793103448275
Babeliales	0.00922310695729701	0.0867597133157298	0.0486578541886302	0.0171144959780934	0.00429387264373738	0	0.0256	0.0539321435575603	0.0088904694167852	0.0220208883855543	0.0181017317323357	0.296535921283192	0.235657402892897	0.0122060379200911	0.0025704958486492	0.00404989470273772	0.235357407033824	0.00639038885516183	0.0153215612670931	0.100988625491655	0.314214101492971	0.0793335977786592	0.561037720833996	0.131552982963888	0.00210291674552604	0	0.0118140469017662	0.0094495629577132	0.00369058163566578	0.0392352689399343	0.00710000355000176	0.580046403712296	0.526924559825214	0.689655172413792	0.511853448275862
OM190_or	0	0.00377216144850999	0.0081096423647717	0	0	0.0164572933238247	0.0383999999999998	0.024514610707982	0.154101469890943	0.0283125707814269	0.684848850540034	0.458282787437658	0.235657402892897	0.0203433965334852	0.131095288281109	0.0566985258383281	0.81702642727456	0.293957887337444	0.0172367564254797	0.510258318273625	0.0363253296523664	0.403880134145901	0.087537800413815	0.0460435440373609	0.00420583349105208	0.0170697012802276	0.0236280938035324	0.0897708480982754	0.00369058163566578	0.17120844628335	0.0426000213000105	0.437265750490808	0.745405474874694	0.53050397877984	0.452586206896551
Fusobacteriales	0	0	0.00405482118238585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00531519081535027	0.0417741291002215	0	0.00397899092790068	0	0.00210291674552604	0.00284495021337126	0	0.0094495629577132	0	0.00356684263090312	0.00355000177500088	0.0490808495448866	0.0642590926616115	0.086206896551724	0.0538793103448275
Pedosphaerales	0	0	0	0.00570483199269781	0.00429387264373738	0	0.0191999999999999	0.0343204549911746	0.103722143195827	0.0440417767711085	0.874917033729559	0.208923035449521	0.292540224280838	0.0691675482138497	0.136236279978408	0.182245261623198	0.548046533521618	0.198102054510016	0.0191519515838663	0.318911448921015	0.00544879944785496	0.0270455446972701	0.0238739455674041	0	0.00210291674552604	0.00568990042674253	0	0.0047247814788566	0	0.00356684263090312	0	1.691058361592	1.79925459452512	1.37267904509284	1.47090517241379
Caulobacterales	0.00614873797153134	0	0.0283837482767009	0.00570483199269781	0.00429387264373738	0.0329145866476493	0.0319999999999999	0.0245146107079819	0.0385253674727358	0.00314584119793632	0.0905086586616786	0.0336972637821808	0.0121891760117016	0.0244120758401822	0.025704958486492	0.0121496841082132	0.0470714814067648	0.0351471387033901	0.0861837821273987	0.106303816307005	0.0272439972392748	0.0883487793444158	0.035810918351106	0.0394658948891665	0.0399554181649948	0.0284495021337126	0.0177210703526493	0.0188991259154264	0.0147623265426631	0.0463689542017405	0.0248500124250061	0.321256469748349	0.488369104228247	0.324933687002652	0.231681034482758
Obscuribacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00574558547515991	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634302	0.0385554555969669	0.00663129973474801	0.0107758620689655
Solibacterales	0.0122974759430627	0	0.00405482118238585	0	0	0.0109715288825497	0.0192	0.0196116885663856	0.0533428165007112	0	0.13877994328124	0.0741339803207978	0.0121891760117016	0	0.0719738837621777	0.00404989470273772	0.104229708829265	0.0479279164137137	0.0134063661087064	0.138194961199107	0.00181626648261832	0.0198333994446647	0.0159159637116027	0.00657764914819443	0	0.00284495021337126	0	0.0047247814788566	0	0.00356684263090312	0	0.0312332678922005	0.0642590926616115	0.019893899204244	0.0161637931034483
Campylobacterales	0.018446213914594	0.01131648434553	0.00405482118238585	0	0	0	0	0.0196116885663855	0	0.0125833647917453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495270390862037	0.66829456368076	0.424403183023872	0.382543103448275
Tepidisphaerales	0.00307436898576567	0.00754432289701998	0.00810964236477171	0	0.0128816179312122	0.00548576444127489	0.00639999999999999	0.00490292214159639	0.0325983878615457	0.00943752359380897	0	0.0134789055128723	0	0	0.0051409916972984	0	0	0	0.047879878959666	0.00531519081535027	0.00544879944785497	0.00360607262630268	0.0159159637116027	0	0.00210291674552604	0.00853485064011379	0	0	0	0	0.00710000355000177	0	0	0	0
Proteobacteria_unclassified	0	0	0.0081096423647717	0	0.0128816179312121	0.0274288222063743	0.00639999999999999	0	0.00592697961119012	0.00314584119793632	0.0120678211548904	0.101091791346542	0.0325044693645376	0.00813735861339408	0.012852479243246	0.0161995788109508	0.0369847353910295	0.0958558328274275	0.00766078063354653	0.127564579568406	0.0944458570961529	0.155061122931016	0.214865510106636	0.105242386371111	0.0357495846739427	0.011379800853485	0.112233445566779	0.047247814788566	0.00369058163566578	0.1141389641889	0.0390500195250096	0.240942352311261	1.06670093818275	0.285145888594164	0.210129310344827
Reyranellales	0	0	0	0	0	0	0	0	0.00592697961119013	0.00314584119793632	0.0150847764436131	0	0.0121891760117016	0.00813735861339408	0.012852479243246	0.00809978940547545	0.0100867460157353	0.00639038885516183	0.0191519515838663	0.0106303816307005	0	0	0	0	0	0	0	0	0	0	0	0.169552025700517	0.205629096517157	0.245358090185676	0.167025862068965
Pirellulales	0.0338180588434224	0.241418332704639	0.150028383748276	0	0.154579415174546	0.181030226562071	0.0639999999999998	0.132378897823102	0.186699857752489	0.163583742292689	0.132746032703795	0.0943523385901064	0.121891760117016	0.101716982667426	0.241626609773025	0.0931475781629676	0.336224867191177	0.134198165958398	0.116826904661585	0.212607632614011	0.0889970576482981	0.182106667628286	0.0954957822696162	0.105242386371111	0.0231320842007864	0.0483641536273114	0.0649772579597141	0.137018662886841	0.0184529081783289	0.253245826794121	0.0390500195250097	0.812064965197214	0.66829456368076	0.649867374005304	0.770474137931033
WPS-2_or	0	0.00377216144850999	0	0	0	0	0	0	0	0	0.00603391057744524	0	0	0.00406867930669704	0	0	0	0.00639038885516183	0	0.0159455724460508	0.00181626648261832	0.00360607262630268	0	0	0	0	0.0059070234508831	0	0	0	0	0.026771372479029	0.0257036370646446	0.019893899204244	0.0161637931034483
Ardenticatenales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470714814067648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0401570587185436	0.0257036370646446	0.026525198938992	0.0269396551724137
Verrucomicrobiae_unclassified	0	0	0	0	0	0	0	0	0	0	0.0120678211548904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634302	0.0385554555969669	0.019893899204244	0.0107758620689655
Rickettsiales	0.00614873797153134	0.01508864579404	0.0324385694590868	0	0.0257632358624243	0.0274288222063744	0.0448	0.024514610707982	0.0118539592223803	0	0.0633560610631749	0.040436716538617	0.0568828213879408	0.101716982667426	0.0976788422486696	0.072898104649279	0.0268979893752941	0.0319519442758091	0.0153215612670931	0.0212607632614011	0.359620763558429	0.263243301720096	0.139264682476524	0.236795369334999	0.241835425735495	0.65433854907539	0.118140469017662	0.245688636900543	0.147623265426631	0.256812669425025	0.15975007987504	0.704979475281098	0.591183652486826	0.590185676392572	0.517241379310344
Armatimonadales	0	0	0.00405482118238585	0	0	0.0164572933238246	0	0	0.00296348980559506	0.00314584119793632	0.00301695528872262	0	0.0040630586705672	0	0	0	0.013448994687647	0.00958558328274275	0	0.0425215265228021	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0128518185323223	0.00663129973474801	0
Ignavibacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0	0
Gammaproteobacteria_unclassified	0	0	0	0.0171144959780934	0.0128816179312122	0.0109715288825498	0	0.0196116885663856	0.0266714082503556	0	0.0935256139504011	0.0471761692950532	0.0325044693645376	0.0366181137602733	0.0334164460324396	0.0202494735136886	0.0168112433595589	0.00639038885516182	0.00191519515838663	0.0531519081535026	0.0835482582004431	0.068515379899751	0.0198949546395034	0.0723541406301387	0.0231320842007865	0.0113798008534851	0.0118140469017662	0.0188991259154264	0.00738116327133156	0.032101583678128	0.102950051475026	0.379261110119578	0.526924559825214	0.46419098143236	0.328663793103448
uncultured	0	0.00377216144850999	0.0121644635471575	0.00570483199269781	0	0.00548576444127489	0.032	0	0.0207444286391654	0	0.0120678211548905	0.0134789055128723	0	0.00406867930669704	0.0154229750918952	0.00809978940547545	0.0403469840629412	0.0319519442758091	0.0248975370590262	0.042521526522802	0.0435903955828399	0.046878944141935	0.0795798185580136	0.00657764914819443	0.00841166698210417	0.0170697012802275	0.0177210703526493	0	0	0.00356684263090312	0.0355000177500088	0.276637515616634	0.308443644775735	0.271883289124668	0.27478448275862
Caenarcaniphilales	0	0	0	0	0	0.00548576444127489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363253296523665	0	0	0	0.00210291674552604	0.0398293029871976	0	0	0	0	0	0.0936998036766016	0.102814548258578	0.112732095490716	0.0484913793103447
Micavibrionales	0	0.00377216144850999	0.0202741059119293	0.0114096639853956	0.0171754905749495	0.0384003510889242	0.00639999999999999	0.0588350656991566	0.0325983878615457	0.00943752359380896	0.117661256260182	0.0202183582693085	0.020315293352836	0.252258117015216	0.236485618075727	0.238943787461526	0.110954206173088	0.038342333130971	0.0114911709503198	0.0372063357074519	0.188891714192306	0.0703184162129023	0.0437689002069075	0.111820035519305	0.0925283368031458	0.176386913229018	0.059070234508831	0.0803212851405622	0.0553587245349866	0.0749036952489654	0.0603500301750149	0.133856862395145	0.154221822387868	0.19893899204244	0.107758620689655
Salinisphaerales	0	0	0	0	0	0.00548576444127489	0	0	0	0	0	0	0	0	0.0025704958486492	0	0	0.00319519442758091	0.00383039031677326	0.0159455724460508	0	0.00180303631315134	0	0	0	0	0	0	0	0	0	0.33018026057469	0.308443644775735	0.29840848806366	0.113146551724138
Gracilibacteria_unclassified	0	0	0.00405482118238585	0	0.00858774528747477	0.0109715288825497	0.00639999999999999	0	0.00592697961119013	0.00314584119793632	0	0.00673945275643617	0.0040630586705672	0.00406867930669704	0.0025704958486492	0.00404989470273772	0.00672449734382354	0.0127807777103236	0	0	0.00181626648261832	0	0	0	0	0	0	0	0	0	0	0.0133856862395145	0.0128518185323223	0.019893899204244	0.021551724137931
Rhodospirillales	0	0	0	0	0	0	0	0.00490292214159639	0.0118539592223802	0.00314584119793632	0.0482712846195618	0.0471761692950532	0.040630586705672	0.0122060379200911	0.0462689252756856	0.00809978940547544	0.0336224867191177	0.0543183052688756	0	0.0212607632614011	0.0145301318609465	0.0324546536367242	0.0318319274232054	0.0197329474445833	0.00420583349105209	0.0512091038406827	0	0.0377982518308528	0.00369058163566578	0.0107005278927093	0.00710000355000176	0.116009280742459	0.128518185323223	0.152519893899204	0.113146551724138
R7C24	0	0	0	0	0	0	0	0	0	0	0	0	0.0040630586705672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290023201856148	0.321295463308057	0.258620689655172	0.285560344827586
Pla4_lineage_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406867930669704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658576	0.0257036370646446	0.019893899204244	0.0161637931034483
Planctomycetacia_unclassified	0.00307436898576567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacterales	0	0.00377216144850999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0.013262599469496	0.00538793103448275
OLB14_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044618954131715	0.0642590926616115	0.053050397877984	0.0323275862068965
CCD24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406867930669704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12047117615563	0.1156663667909	0.106100795755968	0.11853448275862
Frankiales	0	0.00377216144850999	0.00405482118238585	0.00570483199269781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00355000177500088	0.026771372479029	0.0385554555969669	0.053050397877984	0.021551724137931
Vampirovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223094770658576	0.0385554555969669	0.059681697612732	0.0377155172413793
Anaerolineales	0	0	0	0	0	0	0	0	0	0.00314584119793632	0.00603391057744524	0	0	0	0	0	0.00336224867191177	0.00639038885516183	0.00191519515838663	0.00531519081535027	0	0	0	0	0	0	0	0	0	0	0	0.0624665357844011	0.128518185323223	0.00663129973474801	0.0107758620689655
Isosphaerales	0.00614873797153134	0.00377216144850999	0	0	0	0	0	0	0	0.00314584119793632	0	0	0	0	0.0025704958486492	0	0	0.0127807777103236	0.723943769870149	0	0	0.00721214525260538	0	0	0	0	0	0	0	0.0107005278927093	0	0.00446189541317151	0.0128518185323223	0.00663129973474801	0
Lineage_IV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127807777103236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365875423880063	0.359850918905025	0.543766578249336	0.350215517241379
TK10_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0	0.0107758620689655
Micrococcales	0.00307436898576567	0.0528102602791399	0.0162192847295434	0	0.0214693632186869	0	0.00639999999999999	0.00980584428319278	0.00296348980559506	0	0	0	0	0	0.0025704958486492	0	0.00336224867191177	0.00639038885516182	0.14747002719577	0.0159455724460508	0.00181626648261832	0.00360607262630269	0	0	0	0	0	0.0047247814788566	0	0.00713368526180624	0.00355000177500088	0.191861502766375	0.269888189178769	0.172413793103448	0.150862068965517
Saccharimonadales	0	0.00754432289701999	0	0	0.0171754905749495	0	0	0.00490292214159639	0	0.00314584119793632	0.0181017317323357	0	0.0121891760117016	0.0325494344535763	0.012852479243246	0	0.043709232734853	0	0	0.021260763261401	0	0	0	0	0	0	0	0	0	0	0	1.41442084597537	1.6707364092019	1.59814323607427	1.63793103448276
Caedibacterales	0.00922310695729701	0	0.0162192847295434	0.00570483199269781	0.0300571085061617	0	0	0	0	0.0157292059896816	0.00603391057744524	0	0	0	0	0	0	0	0	0	0.00181626648261832	0.00180303631315134	0.00795798185580137	0	0	0	0.0059070234508831	0	0.00369058163566578	0.0214010557854187	0.0674500337250168	0	0	0	0
Kiritimatiellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128518185323223	0	0
Propionibacteriales	0	0.00377216144850999	0.0081096423647717	0	0.00858774528747476	0.00548576444127489	0	0.00490292214159639	0.00592697961119012	0.00943752359380897	0	0.00673945275643617	0.0040630586705672	0	0	0	0.0134489946876471	0.00639038885516183	0.407936568736354	0	0.00181626648261832	0.00180303631315134	0.00795798185580136	0	0.00210291674552604	0	0	0	0.0221434898139947	0.0107005278927093	0.00355000177500088	0.0713903266107442	0.0642590926616115	0.086206896551724	0.064655172413793
Steroidobacterales	0	0.00377216144850999	0	0	0	0	0	0	0.00592697961119012	0	0.00603391057744524	0	0	0	0	0	0	0	0.00191519515838663	0.00531519081535027	0	0	0	0	0	0	0	0	0	0	0	0.0758522220239156	0.0642590926616115	0.046419098143236	0.0862068965517238
NB1-j	0	0	0	0	0	0	0	0	0.00296348980559506	0	0	0	0	0	0	0	0.00672449734382354	0.00319519442758091	0	0.00531519081535027	0	0	0	0	0	0	0	0	0	0	0	0.0892379082634301	0.141370003855545	0.119363395225464	0.0969827586206896
Bdellovibrionales	0	0	0	0	0	0	0	0	0	0.00314584119793632	0.0331865081759488	0.0539156220514893	0.0243783520234032	0.0528928309870616	0.0282754543351412	0	0.0470714814067647	0.0223663609930664	0.00766078063354653	0.0265759540767513	0.0272439972392749	0.0198333994446648	0.00795798185580136	0.00657764914819443	0.0147204172186823	0.0227596017069701	0	0.0047247814788566	0	0.00713368526180624	0.00355000177500088	1.22702123862216	1.10525639377972	1.26657824933687	1.06681034482758
Legionellales	0.0245949518861253	0.01131648434553	0.0446030330062443	0.0513434879342803	0.0128816179312121	0.0164572933238247	0.032	0.137281819964699	0.0237079184447605	0.0283125707814269	0.120678211548905	0	0.0771981147407768	0.097648303360729	0.0436984294270364	0.0566985258383281	0.0504337300786765	0.102246221682589	0.0306431225341862	0.0265759540767513	0.0617530604090231	0.0775305614655078	0.023873945567404	0.0526211931855554	0.0126175004731563	0.0512091038406826	0.0118140469017662	0.0141743444365698	0.0184529081783289	0.032101583678128	0.166850083425041	0.116009280742459	0.16707364092019	0.112732095490716	0.183189655172414
Gracilibacteria_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172367564254797	0	0	0	0	0.00657764914819443	0.00210291674552604	0	0	0	0	0	0	0.0535427449580581	0.0899627297262561	0.072944297082228	0.107758620689655
vadinHA49_or	0	0	0	0	0	0	0	0	0	0.00314584119793632	0	0	0	0	0.0051409916972984	0	0.0302602380472059	0.0319519442758091	0.00191519515838663	0	0.00181626648261832	0.00360607262630268	0	0	0	0	0	0.0047247814788566	0	0	0	0.290023201856148	0.115666366790901	0.285145888594164	0.237068965517241
Deltaproteobacteria_unclassified	0	0	0	0	0	0	0	0	0	0	0.00301695528872262	0.0606550748079256	0	0	0.0179934709405444	0	0.0235357407033823	0.00319519442758091	0	0.0425215265228021	0	0	0	0	0	0	0	0	0	0	0	0.120471176155631	0.0899627297262561	0.09946949602122	0.172413793103448
Parcubacteria_unclassified	0	0.00377216144850999	0.0202741059119292	0	0.0257632358624243	0.0164572933238246	0.0127999999999999	0.0147087664247891	0.0296348980559506	0.00629168239587265	0.00301695528872262	0	0.0365675280351048	0.0162747172267881	0.00771148754594761	0.0161995788109509	0.0235357407033824	0.0127807777103237	0	0	0	0.0126212541920594	0.00795798185580137	0	0	0	0	0	0	0	0	0.23648045689809	0.192777277984835	0.205570291777188	0.199353448275862
RCP2-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210291674552604	0	0	0	0	0	0	0.0580046403712296	0.0514072741292892	0.0729442970822281	0.0323275862068965
KI89A_clade	0	0	0	0	0.00429387264373738	0.0164572933238246	0	0	0.00592697961119013	0	0.0301695528872262	0.0134789055128723	0	0	0	0	0.043709232734853	0.00319519442758091	0	0.0425215265228021	0.00181626648261832	0.0216364357578161	0.011936972783702	0	0	0	0	0	0	0.00356684263090312	0	0.026771372479029	0.0128518185323223	0.019893899204244	0.00538793103448275
Diplorickettsiales	0	0	0.00810964236477171	0.0456386559415825	0	0.00548576444127489	0.0831999999999999	0	0.0474158368895211	0.0220208883855542	0.0181017317323357	0.0741339803207979	0	0.0406867930669704	0.0668328920648793	0.0121496841082132	0.00672449734382354	0	0	0.0478367173381523	0.0108975988957099	0.0126212541920594	0.011936972783702	0	0	0	0	0	0	0	0	0.116009280742459	0.16707364092019	0.152519893899204	0.161637931034482
Candidatus_Magasanikbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0758522220239157	0.0385554555969669	0.039787798408488	0.0484913793103447
Thermoleophilia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336224867191177	0.00639038885516182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450651436730322	0.411258193034312	0.503978779840848	0.544181034482757
Chlamydiales	0.00307436898576567	0.00377216144850999	0.0324385694590867	0	0.00858774528747476	0.0109715288825498	0.0319999999999999	0.0196116885663856	0.00296348980559506	0.00629168239587265	0.0211186870210583	0	0.0284414106939704	0.0122060379200911	0.012852479243246	0.0283492629191641	0	0.03514713870339	0.00191519515838663	0.0478367173381524	0.0236114642740382	0.182106667628285	0.11936972783702	0.0460435440373609	0.00210291674552604	0	0.0531632110579479	0	0.00738116327133156	0.0142673705236124	0.0248500124250061	0.165090130287346	0.128518185323223	0.152519893899204	0.123922413793103
Fimbriimonadales	0.00922310695729701	0.00754432289701998	0.0324385694590868	0	0.0472325990811112	0.043886115530199	0.0191999999999999	0.0196116885663855	0.0325983878615456	0.0314584119793633	0.0784408375067881	0.0606550748079255	0.0446936453762392	0.0732362275205467	0.177364213556795	0.0971974728657053	0.0100867460157353	0.0223663609930663	0.00957597579193319	0.00531519081535027	0.0363253296523665	0.0504850167682377	0.0318319274232055	0.0131552982963889	0.00630875023657813	0.0113798008534851	0.0177210703526493	0.0425230333097094	0.0147623265426631	0.0998715936652873	0.00710000355000176	0.0401570587185436	0.0385554555969669	0.019893899204244	0.0377155172413792
Hydrogenedentiales	0	0	0	0	0	0	0	0	0	0	0.0181017317323357	0.0202183582693085	0	0	0	0	0.00672449734382354	0.00639038885516183	0	0.0318911448921016	0	0.00180303631315134	0	0	0	0	0	0	0	0	0	0.0669284311975727	0.0385554555969669	0.039787798408488	0.0538793103448276
Mycoplasmatales	0	0	0	0	0	0	0	0	0	0.00314584119793632	0	0.0134789055128723	0.0284414106939704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414956273424951	0.475517285695926	0.338196286472148	0.328663793103447
Bradymonadales	0	0	0.00405482118238585	0	0	0	0	0.00490292214159639	0	0.00629168239587265	0.00301695528872262	0	0	0	0.0025704958486492	0	0	0	0.00191519515838663	0	0.00544879944785498	0.0108182178789081	0.011936972783702	0.0197329474445832	0.0147204172186823	0.0170697012802275	0	0.0047247814788566	0	0.0107005278927093	0.0106500053250026	0.00446189541317151	0	0.00663129973474801	0
Alphaproteobacteria_Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306431225341862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00892379082634302	0.0128518185323223	0.00663129973474801	0
BD7-11_or	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0	0	0.00538793103448275
Dongiales	0	0	0	0	0	0	0	0.00980584428319278	0	0.0157292059896816	0.0181017317323357	0	0.0040630586705672	0	0.0025704958486492	0	0.00672449734382354	0.00319519442758091	0.00191519515838663	0	0	0	0	0	0	0	0	0	0	0	0	0.00446189541317151	0.0128518185323223	0	0.021551724137931
44889	0	0	0	0	0	0	0	0.00490292214159639	0	0	0.0211186870210583	0	0	0	0	0	0.0369847353910294	0.0223663609930663	0	0.00531519081535027	0	0.00180303631315134	0	0	0	0	0	0	0	0	0	0.0580046403712296	0.0771109111939338	0.013262599469496	0.0323275862068964
Thiotrichales	0	0	0	0	0	0	0	0.00490292214159639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663129973474801	0.00538793103448275
